"var.x1"	"var.x2"	"var.mid"
8.24	10.415	9.3275
8.24	10.44	9.34
8.24	10.465	9.3525
8.24	10.49	9.365
8.24	10.515	9.3775
8.24	10.54	9.39
8.24	10.565	9.4025
8.24	10.59	9.415
8.24	10.615	9.4275
8.24	10.64	9.44
8.24	10.665	9.4525
8.24	10.69	9.465
8.24	10.715	9.4775
8.24	10.74	9.49
8.24	10.765	9.5025
8.24	10.79	9.515
8.24	10.815	9.5275
8.24	10.84	9.54
8.24	10.865	9.5525
8.24	10.89	9.565
8.24	10.915	9.5775
8.24	10.94	9.59
8.24	10.965	9.6025
8.24	10.99	9.615
8.24	11.015	9.6275
8.24	11.04	9.64
8.24	11.065	9.6525
8.24	11.09	9.665
8.24	11.115	9.6775
8.24	11.14	9.69
8.24	11.165	9.7025
8.24	11.19	9.715
8.24	11.215	9.7275
8.24	11.24	9.74
8.24	11.265	9.7525
8.24	11.29	9.765
8.24	11.315	9.7775
8.24	11.34	9.79
8.24	11.365	9.8025
8.24	11.39	9.815
8.24	11.415	9.8275
8.24	11.44	9.84
8.24	11.465	9.8525
8.24	11.49	9.865
8.24	11.515	9.8775
8.24	11.54	9.89
8.24	11.565	9.9025
8.24	11.59	9.915
8.24	11.615	9.9275
8.24	11.64	9.94
8.24	11.665	9.9525
8.24	11.69	9.965
8.24	11.715	9.9775
8.24	11.74	9.99
8.24	11.765	10.0025
8.24	11.79	10.015
8.24	11.815	10.0275
8.24	11.84	10.04
8.24	11.865	10.0525
8.24	11.89	10.065
8.24	11.915	10.0775
8.24	11.94	10.09
8.24	11.965	10.1025
8.24	11.99	10.115
8.24	12.015	10.1275
8.24	12.04	10.14
8.24	12.065	10.1525
8.24	12.09	10.165
8.24	12.115	10.1775
8.24	12.14	10.19
8.24	12.165	10.2025
8.24	12.19	10.215
8.24	12.215	10.2275
8.24	12.24	10.24
8.24	12.265	10.2525
8.24	12.29	10.265
8.24	12.315	10.2775
8.24	12.34	10.29
8.24	12.365	10.3025
8.24	12.39	10.315
8.24	12.415	10.3275
8.24	12.44	10.34
8.24	12.465	10.3525
8.24	12.49	10.365
8.24	12.515	10.3775
8.24	12.54	10.39
8.24	12.565	10.4025
8.24	12.59	10.415
8.24	12.615	10.4275
8.24	12.64	10.44
8.24	12.665	10.4525
8.24	12.69	10.465
8.24	12.715	10.4775
8.24	12.74	10.49
8.24	12.765	10.5025
8.24	12.79	10.515
8.24	12.815	10.5275
8.24	12.84	10.54
8.24	12.865	10.5525
8.24	12.89	10.565
8.265	8.29	8.2775
8.265	8.315	8.29
8.265	8.34	8.3025
8.265	8.365	8.315
8.265	8.39	8.3275
8.265	8.415	8.34
8.265	8.44	8.3525
8.265	8.465	8.365
8.265	8.49	8.3775
8.265	8.515	8.39
8.265	8.54	8.4025
8.265	8.565	8.415
8.265	8.59	8.4275
8.265	8.615	8.44
8.265	8.64	8.4525
8.265	8.665	8.465
8.265	8.69	8.4775
8.265	8.715	8.49
8.265	8.74	8.5025
8.265	8.765	8.515
8.265	8.79	8.5275
8.265	8.815	8.54
8.265	8.84	8.5525
8.265	8.865	8.565
8.265	8.89	8.5775
8.265	8.915	8.59
8.265	8.94	8.6025
8.265	8.965	8.615
8.265	8.99	8.6275
8.265	9.015	8.64
8.265	9.04	8.6525
8.265	9.065	8.665
8.265	9.09	8.6775
8.265	9.115	8.69
8.265	9.14	8.7025
8.265	9.165	8.715
8.265	9.19	8.7275
8.265	9.215	8.74
8.265	9.24	8.7525
8.265	9.265	8.765
8.265	9.29	8.7775
8.265	9.315	8.79
8.265	9.34	8.8025
8.265	9.365	8.815
8.265	9.39	8.8275
8.265	9.415	8.84
8.265	9.44	8.8525
8.265	9.465	8.865
8.265	9.49	8.8775
8.265	9.515	8.89
8.265	9.54	8.9025
8.265	9.565	8.915
8.265	9.59	8.9275
8.265	9.615	8.94
8.265	9.64	8.9525
8.265	9.665	8.965
8.265	9.69	8.9775
8.265	9.715	8.99
8.265	9.74	9.0025
8.265	9.765	9.015
8.265	9.79	9.0275
8.265	9.815	9.04
8.265	9.84	9.0525
8.265	9.865	9.065
8.265	9.89	9.0775
8.265	9.915	9.09
8.265	9.94	9.1025
8.265	9.965	9.115
8.265	9.99	9.1275
8.265	10.015	9.14
8.265	10.04	9.1525
8.265	10.065	9.165
8.265	10.09	9.1775
8.265	10.115	9.19
8.265	10.14	9.2025
8.265	10.165	9.215
8.265	10.19	9.2275
8.265	10.215	9.24
8.265	10.24	9.2525
8.265	10.265	9.265
8.265	10.29	9.2775
8.265	10.315	9.29
8.265	10.34	9.3025
8.265	10.365	9.315
8.265	10.39	9.3275
8.265	10.415	9.34
8.265	10.44	9.3525
8.265	10.465	9.365
8.265	10.49	9.3775
8.265	10.515	9.39
8.265	10.54	9.4025
8.265	10.565	9.415
8.265	10.59	9.4275
8.265	10.615	9.44
8.265	10.64	9.4525
8.265	10.665	9.465
8.265	10.69	9.4775
8.265	10.715	9.49
8.265	10.74	9.5025
8.265	10.765	9.515
8.265	10.79	9.5275
8.265	10.815	9.54
8.265	10.84	9.5525
8.265	10.865	9.565
8.265	10.89	9.5775
8.265	10.915	9.59
8.265	10.94	9.6025
8.265	10.965	9.615
8.265	10.99	9.6275
8.265	11.015	9.64
8.265	11.04	9.6525
8.265	11.065	9.665
8.265	11.09	9.6775
8.265	11.115	9.69
8.265	11.14	9.7025
8.265	11.165	9.715
8.265	11.19	9.7275
8.265	11.215	9.74
8.265	11.24	9.7525
8.265	11.265	9.765
8.265	11.29	9.7775
8.265	11.315	9.79
8.265	11.34	9.8025
8.265	11.365	9.815
8.265	11.39	9.8275
8.265	11.415	9.84
8.265	11.44	9.8525
8.265	11.465	9.865
8.265	11.49	9.8775
8.265	11.515	9.89
8.265	11.54	9.9025
8.265	11.565	9.915
8.265	11.59	9.9275
8.265	11.615	9.94
8.265	11.64	9.9525
8.265	11.665	9.965
8.265	11.69	9.9775
8.265	11.715	9.99
8.265	11.74	10.0025
8.265	11.765	10.015
8.265	11.79	10.0275
8.265	11.815	10.04
8.265	11.84	10.0525
8.265	11.865	10.065
8.265	11.89	10.0775
8.265	11.915	10.09
8.265	11.94	10.1025
8.265	11.965	10.115
8.265	11.99	10.1275
8.265	12.015	10.14
8.265	12.04	10.1525
8.265	12.065	10.165
8.265	12.09	10.1775
8.265	12.115	10.19
8.265	12.14	10.2025
8.265	12.165	10.215
8.265	12.19	10.2275
8.265	12.215	10.24
8.265	12.24	10.2525
8.265	12.265	10.265
8.265	12.29	10.2775
8.265	12.315	10.29
8.265	12.34	10.3025
8.265	12.365	10.315
8.265	12.39	10.3275
8.265	12.415	10.34
8.265	12.44	10.3525
8.265	12.465	10.365
8.265	12.49	10.3775
8.265	12.515	10.39
8.265	12.54	10.4025
8.265	12.565	10.415
8.265	12.59	10.4275
8.265	12.615	10.44
8.265	12.64	10.4525
8.265	12.665	10.465
8.265	12.69	10.4775
8.265	12.715	10.49
8.265	12.74	10.5025
8.265	12.765	10.515
8.265	12.79	10.5275
8.265	12.815	10.54
8.265	12.84	10.5525
8.265	12.865	10.565
8.265	12.89	10.5775
8.29	8.315	8.3025
8.29	8.34	8.315
8.29	8.365	8.3275
8.29	8.39	8.34
8.29	8.415	8.3525
8.29	8.44	8.365
8.29	8.465	8.3775
8.29	8.49	8.39
8.29	8.515	8.4025
8.29	8.54	8.415
8.29	8.565	8.4275
8.29	8.59	8.44
8.29	8.615	8.4525
8.29	8.64	8.465
8.29	8.665	8.4775
8.29	8.69	8.49
8.29	8.715	8.5025
8.29	8.74	8.515
8.29	8.765	8.5275
8.29	8.79	8.54
8.29	8.815	8.5525
8.29	8.84	8.565
8.29	8.865	8.5775
8.29	8.89	8.59
8.29	8.915	8.6025
8.29	8.94	8.615
8.29	8.965	8.6275
8.29	8.99	8.64
8.29	9.015	8.6525
8.29	9.04	8.665
8.29	9.065	8.6775
8.29	9.09	8.69
8.29	9.115	8.7025
8.29	9.14	8.715
8.29	9.165	8.7275
8.29	9.19	8.74
8.29	9.215	8.7525
8.29	9.24	8.765
8.29	9.265	8.7775
8.29	9.29	8.79
8.29	9.315	8.8025
8.29	9.34	8.815
8.29	9.365	8.8275
8.29	9.39	8.84
8.29	9.415	8.8525
8.29	9.44	8.865
8.29	9.465	8.8775
8.29	9.49	8.89
8.29	9.515	8.9025
8.29	9.54	8.915
8.29	9.565	8.9275
8.29	9.59	8.94
8.29	9.615	8.9525
8.29	9.64	8.965
8.29	9.665	8.9775
8.29	9.69	8.99
8.29	9.715	9.0025
8.29	9.74	9.015
8.29	9.765	9.0275
8.29	9.79	9.04
8.29	9.815	9.0525
8.29	9.84	9.065
8.29	9.865	9.0775
8.29	9.89	9.09
8.29	9.915	9.1025
8.29	9.94	9.115
8.29	9.965	9.1275
8.29	9.99	9.14
8.29	10.015	9.1525
8.29	10.04	9.165
8.29	10.065	9.1775
8.29	10.09	9.19
8.29	10.115	9.2025
8.29	10.14	9.215
8.29	10.165	9.2275
8.29	10.19	9.24
8.29	10.215	9.2525
8.29	10.24	9.265
8.29	10.265	9.2775
8.29	10.29	9.29
8.29	10.315	9.3025
8.29	10.34	9.315
8.29	10.365	9.3275
8.29	10.39	9.34
8.29	10.415	9.3525
8.29	10.44	9.365
8.29	10.465	9.3775
8.29	10.49	9.39
8.29	10.515	9.4025
8.29	10.54	9.415
8.29	10.565	9.4275
8.29	10.59	9.44
8.29	10.615	9.4525
8.29	10.64	9.465
8.29	10.665	9.4775
8.29	10.69	9.49
8.29	10.715	9.5025
8.29	10.74	9.515
8.29	10.765	9.5275
8.29	10.79	9.54
8.29	10.815	9.5525
8.29	10.84	9.565
8.29	10.865	9.5775
8.29	10.89	9.59
8.29	10.915	9.6025
8.29	10.94	9.615
8.29	10.965	9.6275
8.29	10.99	9.64
8.29	11.015	9.6525
8.29	11.04	9.665
8.29	11.065	9.6775
8.29	11.09	9.69
8.29	11.115	9.7025
8.29	11.14	9.715
8.29	11.165	9.7275
8.29	11.19	9.74
8.29	11.215	9.7525
8.29	11.24	9.765
8.29	11.265	9.7775
8.29	11.29	9.79
8.29	11.315	9.8025
8.29	11.34	9.815
8.29	11.365	9.8275
8.29	11.39	9.84
8.29	11.415	9.8525
8.29	11.44	9.865
8.29	11.465	9.8775
8.29	11.49	9.89
8.29	11.515	9.9025
8.29	11.54	9.915
8.29	11.565	9.9275
8.29	11.59	9.94
8.29	11.615	9.9525
8.29	11.64	9.965
8.29	11.665	9.9775
8.29	11.69	9.99
8.29	11.715	10.0025
8.29	11.74	10.015
8.29	11.765	10.0275
8.29	11.79	10.04
8.29	11.815	10.0525
8.29	11.84	10.065
8.29	11.865	10.0775
8.29	11.89	10.09
8.29	11.915	10.1025
8.29	11.94	10.115
8.29	11.965	10.1275
8.29	11.99	10.14
8.29	12.015	10.1525
8.29	12.04	10.165
8.29	12.065	10.1775
8.29	12.09	10.19
8.29	12.115	10.2025
8.29	12.14	10.215
8.29	12.165	10.2275
8.29	12.19	10.24
8.29	12.215	10.2525
8.29	12.24	10.265
8.29	12.265	10.2775
8.29	12.29	10.29
8.29	12.315	10.3025
8.29	12.34	10.315
8.29	12.365	10.3275
8.29	12.39	10.34
8.29	12.415	10.3525
8.29	12.44	10.365
8.29	12.465	10.3775
8.29	12.49	10.39
8.29	12.515	10.4025
8.29	12.54	10.415
8.29	12.565	10.4275
8.29	12.59	10.44
8.29	12.615	10.4525
8.29	12.64	10.465
8.29	12.665	10.4775
8.29	12.69	10.49
8.29	12.715	10.5025
8.29	12.74	10.515
8.29	12.765	10.5275
8.29	12.79	10.54
8.29	12.815	10.5525
8.29	12.84	10.565
8.29	12.865	10.5775
8.29	12.89	10.59
8.315	8.34	8.3275
8.315	8.365	8.34
8.315	8.39	8.3525
8.315	8.415	8.365
8.315	8.44	8.3775
8.315	8.465	8.39
8.315	8.49	8.4025
8.315	8.515	8.415
8.315	8.54	8.4275
8.315	8.565	8.44
8.315	8.59	8.4525
8.315	8.615	8.465
8.315	8.64	8.4775
8.315	8.665	8.49
8.315	8.69	8.5025
8.315	8.715	8.515
8.315	8.74	8.5275
8.315	8.765	8.54
8.315	8.79	8.5525
8.315	8.815	8.565
8.315	8.84	8.5775
8.315	8.865	8.59
8.315	8.89	8.6025
8.315	8.915	8.615
8.315	8.94	8.6275
8.315	8.965	8.64
8.315	8.99	8.6525
8.315	9.015	8.665
8.315	9.04	8.6775
8.315	9.065	8.69
8.315	9.09	8.7025
8.315	9.115	8.715
8.315	9.14	8.7275
8.315	9.165	8.74
8.315	9.19	8.7525
8.315	9.215	8.765
8.315	9.24	8.7775
8.315	9.265	8.79
8.315	9.29	8.8025
8.315	9.315	8.815
8.315	9.34	8.8275
8.315	9.365	8.84
8.315	9.39	8.8525
8.315	9.415	8.865
8.315	9.44	8.8775
8.315	9.465	8.89
8.315	9.49	8.9025
8.315	9.515	8.915
8.315	9.54	8.9275
8.315	9.565	8.94
8.315	9.59	8.9525
8.315	9.615	8.965
8.315	9.64	8.9775
8.315	9.665	8.99
8.315	9.69	9.0025
8.315	9.715	9.015
8.315	9.74	9.0275
8.315	9.765	9.04
8.315	9.79	9.0525
8.315	9.815	9.065
8.315	9.84	9.0775
8.315	9.865	9.09
8.315	9.89	9.1025
8.315	9.915	9.115
8.315	9.94	9.1275
8.315	9.965	9.14
8.315	9.99	9.1525
8.315	10.015	9.165
8.315	10.04	9.1775
8.315	10.065	9.19
8.315	10.09	9.2025
8.315	10.115	9.215
8.315	10.14	9.2275
8.315	10.165	9.24
8.315	10.19	9.2525
8.315	10.215	9.265
8.315	10.24	9.2775
8.315	10.265	9.29
8.315	10.29	9.3025
8.315	10.315	9.315
8.315	10.34	9.3275
8.315	10.365	9.34
8.315	10.39	9.3525
8.315	10.415	9.365
8.315	10.44	9.3775
8.315	10.465	9.39
8.315	10.49	9.4025
8.315	10.515	9.415
8.315	10.54	9.4275
8.315	10.565	9.44
8.315	10.59	9.4525
8.315	10.615	9.465
8.315	10.64	9.4775
8.315	10.665	9.49
8.315	10.69	9.5025
8.315	10.715	9.515
8.315	10.74	9.5275
8.315	10.765	9.54
8.315	10.79	9.5525
8.315	10.815	9.565
8.315	10.84	9.5775
8.315	10.865	9.59
8.315	10.89	9.6025
8.315	10.915	9.615
8.315	10.94	9.6275
8.315	10.965	9.64
8.315	10.99	9.6525
8.315	11.015	9.665
8.315	11.04	9.6775
8.315	11.065	9.69
8.315	11.09	9.7025
8.315	11.115	9.715
8.315	11.14	9.7275
8.315	11.165	9.74
8.315	11.19	9.7525
8.315	11.215	9.765
8.315	11.24	9.7775
8.315	11.265	9.79
8.315	11.29	9.8025
8.315	11.315	9.815
8.315	11.34	9.8275
8.315	11.365	9.84
8.315	11.39	9.8525
8.315	11.415	9.865
8.315	11.44	9.8775
8.315	11.465	9.89
8.315	11.49	9.9025
8.315	11.515	9.915
8.315	11.54	9.9275
8.315	11.565	9.94
8.315	11.59	9.9525
8.315	11.615	9.965
8.315	11.64	9.9775
8.315	11.665	9.99
8.315	11.69	10.0025
8.315	11.715	10.015
8.315	11.74	10.0275
8.315	11.765	10.04
8.315	11.79	10.0525
8.315	11.815	10.065
8.315	11.84	10.0775
8.315	11.865	10.09
8.315	11.89	10.1025
8.315	11.915	10.115
8.315	11.94	10.1275
8.315	11.965	10.14
8.315	11.99	10.1525
8.315	12.015	10.165
8.315	12.04	10.1775
8.315	12.065	10.19
8.315	12.09	10.2025
8.315	12.115	10.215
8.315	12.14	10.2275
8.315	12.165	10.24
8.315	12.19	10.2525
8.315	12.215	10.265
8.315	12.24	10.2775
8.315	12.265	10.29
8.315	12.29	10.3025
8.315	12.315	10.315
8.315	12.34	10.3275
8.315	12.365	10.34
8.315	12.39	10.3525
8.315	12.415	10.365
8.315	12.44	10.3775
8.315	12.465	10.39
8.315	12.49	10.4025
8.315	12.515	10.415
